plate_well_id,plate,well,proliferation_score,proliferation_category,prompt,video_path
LT0004_11-00019_01,LT0004_11,19,2.9216,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00019_01.mp4
LT0004_11-00231_01,LT0004_11,231,2.4912,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00231_01.mp4
LT0004_11-00009_01,LT0004_11,9,3.5333,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00009_01.mp4
LT0004_11-00184_01,LT0004_11,184,2.9811,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00184_01.mp4
LT0004_11-00120_01,LT0004_11,120,2.6988,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00120_01.mp4
LT0004_11-00373_01,LT0004_11,373,2.875,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00373_01.mp4
LT0004_11-00209_01,LT0004_11,209,3.125,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00209_01.mp4
LT0004_11-00358_01,LT0004_11,358,2.6438,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00358_01.mp4
LT0004_11-00372_01,LT0004_11,372,3.0,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00372_01.mp4
LT0004_11-00154_01,LT0004_11,154,3.129,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00154_01.mp4
LT0004_11-00234_01,LT0004_11,234,3.1455,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00234_01.mp4
LT0004_11-00215_01,LT0004_11,215,3.4091,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00215_01.mp4
LT0004_11-00047_01,LT0004_11,47,2.9667,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00047_01.mp4
LT0004_11-00370_01,LT0004_11,370,3.46,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00370_01.mp4
LT0004_11-00210_01,LT0004_11,210,2.7736,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00210_01.mp4
LT0004_11-00137_01,LT0004_11,137,3.4167,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00137_01.mp4
LT0004_11-00321_01,LT0004_11,321,3.9231,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00321_01.mp4
LT0004_11-00225_01,LT0004_11,225,2.7031,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00225_01.mp4
LT0004_11-00126_01,LT0004_11,126,3.1667,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00126_01.mp4
LT0004_11-00043_01,LT0004_11,43,2.8,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00043_01.mp4
LT0004_11-00356_01,LT0004_11,356,2.7288,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00356_01.mp4
LT0004_11-00263_01,LT0004_11,263,3.0,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00263_01.mp4
LT0004_11-00257_01,LT0004_11,257,3.3056,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00257_01.mp4
LT0004_11-00096_01,LT0004_11,96,3.3784,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00096_01.mp4
LT0004_11-00144_01,LT0004_11,144,2.8289,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00144_01.mp4
LT0004_11-00014_01,LT0004_11,14,3.9688,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00014_01.mp4
LT0004_11-00158_01,LT0004_11,158,3.5366,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00158_01.mp4
LT0004_11-00336_01,LT0004_11,336,2.3115,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00336_01.mp4
LT0004_11-00161_01,LT0004_11,161,3.86,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00161_01.mp4
LT0004_11-00084_01,LT0004_11,84,3.0714,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00084_01.mp4
LT0004_11-00068_01,LT0004_11,68,1.0,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00068_01.mp4
LT0004_11-00138_01,LT0004_11,138,2.3,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00138_01.mp4
LT0004_11-00329_01,LT0004_11,329,2.2444,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00329_01.mp4
LT0004_11-00277_01,LT0004_11,277,3.0217,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00277_01.mp4
LT0004_11-00016_01,LT0004_11,16,2.55,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00016_01.mp4
LT0004_11-00197_01,LT0004_11,197,4.3158,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00197_01.mp4
LT0004_11-00333_01,LT0004_11,333,3.68,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00333_01.mp4
LT0004_11-00233_01,LT0004_11,233,3.0385,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00233_01.mp4
LT0004_11-00190_01,LT0004_11,190,2.9254,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00190_01.mp4
LT0004_11-00264_01,LT0004_11,264,2.9286,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00264_01.mp4
LT0004_11-00299_01,LT0004_11,299,2.2958,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00299_01.mp4
LT0004_11-00035_01,LT0004_11,35,2.5926,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00035_01.mp4
LT0004_11-00284_01,LT0004_11,284,2.381,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00284_01.mp4
LT0004_11-00165_01,LT0004_11,165,2.4259,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00165_01.mp4
LT0004_11-00041_01,LT0004_11,41,2.575,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00041_01.mp4
LT0004_11-00187_01,LT0004_11,187,3.52,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00187_01.mp4
LT0004_11-00298_01,LT0004_11,298,2.9623,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00298_01.mp4
LT0004_11-00048_01,LT0004_11,48,2.8333,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00048_01.mp4
LT0004_11-00053_01,LT0004_11,53,2.8621,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00053_01.mp4
LT0004_11-00259_01,LT0004_11,259,2.525,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00259_01.mp4
LT0004_11-00135_01,LT0004_11,135,2.2,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00135_01.mp4
LT0004_11-00095_01,LT0004_11,95,2.8909,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00095_01.mp4
LT0004_11-00198_01,LT0004_11,198,3.4412,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00198_01.mp4
LT0004_11-00130_01,LT0004_11,130,2.6279,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00130_01.mp4
LT0004_11-00348_01,LT0004_11,348,3.1333,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00348_01.mp4
LT0004_11-00037_01,LT0004_11,37,3.0,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00037_01.mp4
LT0004_11-00295_01,LT0004_11,295,2.8261,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00295_01.mp4
LT0004_11-00115_01,LT0004_11,115,3.4828,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00115_01.mp4
LT0004_11-00351_01,LT0004_11,351,4.0435,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00351_01.mp4
LT0004_11-00118_01,LT0004_11,118,1.9474,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00118_01.mp4
LT0004_11-00308_01,LT0004_11,308,3.4048,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00308_01.mp4
LT0004_11-00222_01,LT0004_11,222,3.9184,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00222_01.mp4
LT0004_11-00361_01,LT0004_11,361,3.7273,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00361_01.mp4
LT0004_11-00258_01,LT0004_11,258,2.5789,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00258_01.mp4
LT0004_11-00247_01,LT0004_11,247,3.6531,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00247_01.mp4
LT0004_11-00301_01,LT0004_11,301,2.6429,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00301_01.mp4
LT0004_11-00045_01,LT0004_11,45,2.1538,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00045_01.mp4
LT0004_11-00256_01,LT0004_11,256,4.0606,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00256_01.mp4
LT0004_11-00322_01,LT0004_11,322,2.9016,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00322_01.mp4
LT0004_11-00228_01,LT0004_11,228,2.6939,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00228_01.mp4
LT0004_11-00030_01,LT0004_11,30,2.7609,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00030_01.mp4
LT0004_11-00270_01,LT0004_11,270,2.8824,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00270_01.mp4
LT0004_11-00147_01,LT0004_11,147,3.6087,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00147_01.mp4
LT0004_11-00297_01,LT0004_11,297,2.6047,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00297_01.mp4
LT0004_11-00077_01,LT0004_11,77,2.7759,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00077_01.mp4
LT0004_11-00148_01,LT0004_11,148,3.5417,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00148_01.mp4
LT0004_11-00032_01,LT0004_11,32,3.9231,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00032_01.mp4
LT0004_11-00104_01,LT0004_11,104,2.8611,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00104_01.mp4
LT0004_11-00040_01,LT0004_11,40,3.8205,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00040_01.mp4
LT0004_11-00334_01,LT0004_11,334,3.1458,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00334_01.mp4
LT0004_11-00171_01,LT0004_11,171,3.775,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00171_01.mp4
LT0004_11-00192_01,LT0004_11,192,3.1579,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00192_01.mp4
LT0004_11-00378_01,LT0004_11,378,2.8182,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00378_01.mp4
LT0004_11-00354_01,LT0004_11,354,2.5455,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00354_01.mp4
LT0004_11-00020_01,LT0004_11,20,2.4875,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00020_01.mp4
LT0004_11-00180_01,LT0004_11,180,2.7759,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00180_01.mp4
LT0004_11-00320_01,LT0004_11,320,3.2791,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00320_01.mp4
LT0004_11-00200_01,LT0004_11,200,2.8431,medium,<ALEXANDER> Time-lapse microscopy video with medium proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00200_01.mp4
LT0004_11-00342_01,LT0004_11,342,1.8222,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00342_01.mp4
LT0004_11-00088_01,LT0004_11,88,3.7879,high,<ALEXANDER> Time-lapse microscopy video with high proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00088_01.mp4
LT0004_11-00306_01,LT0004_11,306,2.7,low,<ALEXANDER> Time-lapse microscopy video with low proliferation.,/proj/aicell/users/x_aleho/video-diffusion/data/processed/idr0013/val/LT0004_11/00306_01.mp4
